"GEOID","NAME","pop20","pop10","pop00","prc_change","change_label","under18E","under18M","over65E","over65M","prc_under18E","prc_under18M","prc_over65E","prc_over65M","age_label","med_ageE","med_ageM","total_unitsE","total_unitsM","occupied_unitsE","occupied_unitsM","vacant_unitsE","vacant_unitsM","owner_occupiedE","owner_occupiedM","renter_occupiedE","renter_occupiedM","median_house_valueE","median_house_valueM","median_year_builtE","median_year_builtM","median_house_ageE","median_house_ageM","home_ownership_rateE","home_ownership_rateM","vacancy_rateE","vacancy_rateM","rental_rateE","rental_rateM","Residential","Ag.Land","Ag.Building","Commercial","Industrial","total_workforceE","total_workforceM","unemployedE","unemployedM","prc_unemployed","unemployed_moe","totalE","totalM","travelE","travelM","prc_travel","travel_moe"
"1901315","Allison",966,1029,1006,-0.041407867494824,"Shrinking",229,66.7532770731145,267,9.13980492778614,0.204464285714286,0.0642686256702778,0.238392857142857,0.0291985159197003,"Aging",43.7,5.7,549,72,502,70,47,42,366,53,136,50,502,70,1962,5,61,5,0.729083665338645,0.1465688624992,0.0856102003642987,0.0773222238871197,0.270916334661355,0.106525079868369,44350217,3306141,51941,10731551,3677562,557,106,15,14,0.0269299820466786,0.0256518106183536,537,102,342,69,0.636871508379888,0.176476171410353
"1901495","Alta",2087,1883,1865,0.106372783900335,"Growing",654,116.159373276546,265,8.07868432643124,0.305037313432836,0.0632130524670897,0.123600746268657,0.0137231577054374,"Young",36.5,4.7,843,107,748,98,95,48,583,91,165,48,748,98,1958,4,65,4,0.779411764705882,0.158833791243044,0.112692763938316,0.0587086562228114,0.220588235294118,0.0703788147968305,97637542,1013524,42636,28911357,852480,1138,170,179,80,0.157293497363796,0.0741217834525792,945,144,746,144,0.789417989417989,0.194139598434706
"1901540","Alta Vista",227,266,286,-0.259911894273128,"Shrinking",22,22.5831795812724,53,5.6221413164369,0.117021276595745,0.123385070192357,0.281914893617021,0.0741891218355535,"Aging",53.6,11.6,113,35,100,32,13,13,81,30,19,10,100,32,NA,NA,NA,NA,0.81,0.396465181321134,0.115044247787611,0.120436298701826,0.19,0.117032645018388,NA,NA,NA,NA,NA,117,45,1,3,0.00854700854700855,0.0258508918492275,114,45,102,43,0.894736842105263,0.516734565256464
"1901585","Alton",1248,1216,1095,0.122596153846154,"Growing",323,82.0487659870641,188,7.63869403055639,0.234057971014493,0.0668326799191586,0.136231884057971,0.0186078929562175,"Young",32.3,4.9,586,84,528,91,58,38,451,84,77,36,528,91,1965,4,58,4,0.854166666666667,0.216753261914655,0.0989761092150171,0.066380332901219,0.145833333333333,0.0726669528045952,87119017,931003,37881,40267805,9030168,839,164,30,22,0.0357568533969011,0.0271372282786444,803,160,699,150,0.870485678704857,0.254907464205883
"1901630","Altoona",19565,14541,10345,0.471249680552006,"Growing",5246,542.169715126177,2492,23.6192938709777,0.271181183768416,0.0301378530427659,0.128818816231584,0.00540406866806396,"Young",36.2,1.9,7549,377,7159,325,390,157,4873,372,2286,308,7159,325,1998,3,25,3,0.680681659449644,0.0604565213519115,0.0516624718505762,0.0209568802207048,0.319318340550356,0.045399329238181,1542328282,3414261,104003,1211554662,34150554,10756,416,645,464,0.0599665303086649,0.0432010138784878,9976,582,7594,674,0.761226944667201,0.0808510445360408
"1901675","Alvord",206,196,187,0.0922330097087379,"Growing",57,30.6920185064456,41,5.88004830300272,0.263888888888889,0.16230435218076,0.189814814814815,0.0626437377911969,"Young",35.7,9,87,23,76,23,11,11,75,23,1,2,76,23,1949,11,74,11,0.986842105263158,0.425179311456654,0.126436781609195,0.13078052189619,0.0131578947368421,0.0266153537549553,36658665,43603064,1456722,5949080,7048098,127,51,3,5,0.0236220472440945,0.040496761054979,124,50,112,49,0.903225806451613,0.537398330509858
"1901720","Amana CDP",388,442,NA,NA,NA,70,71.9027120489902,160,11.1219805123846,0.148619957537155,0.161995630709944,0.339702760084926,0.126115364829114,"Aging",51.7,26.7,281,82,216,70,65,63,168,72,48,32,216,70,1959,8,64,8,0.777777777777778,0.417904476486464,0.231316725978648,0.234140550510371,0.222222222222222,0.164724753577164,NA,NA,NA,NA,NA,268,135,0,10,0,0.0373134328358209,239,114,154,69,0.644351464435146,0.421677488191928
"1901855","Ames",66427,58965,50731,0.236289460610896,"Growing",7669,535.8255313066,6858,28.9275270730552,0.117044656756509,0.00822464724696106,0.104667134702848,0.000899697618041331,"Stable",23.4,0.4,26875,448,24633,578,2242,468,10448,408,14185,669,24633,578,1991,1,32,1,0.424146470182276,0.0193232360170084,0.0834232558139535,0.0174693924666439,0.575853529817724,0.0303343209063089,4183579267,6569192,492254,1848825270,328114530,37053,904,2527,667,0.068199605969827,0.0180779770338233,33671,1079,7724,852,0.229396216328591,0.0263498466096158
"1901990","Anamosa",5450,5533,5494,-0.00807339449541284,"Stable",845,181.631495066247,1003,16.4766900791579,0.15847711927982,0.0348144692062403,0.188109527381845,0.00907401039295183,"Aging",42.2,3.2,2050,169,1913,171,137,92,1396,196,517,159,1913,171,1973,4,50,4,0.72974385781495,0.121459649393361,0.0668292682926829,0.0452149542302083,0.27025614218505,0.0865551157363447,222155340,421172,0,61688568,5103936,2199,227,191,146,0.0868576625738972,0.0669965043055093,2008,228,1390,193,0.692231075697211,0.12416178008234
"1902035","Anderson CDP",37,65,NA,NA,NA,10,24.7790233867277,9,6.84554585518496,0.178571428571429,0.463493100068288,0.160714285714286,0.174245401946265,"Stable",29.8,8.7,32,26,14,13,18,27,14,13,0,10,14,13,NA,NA,NA,NA,1,1.31319830791787,0.5625,0.959578879496919,0,0.714285714285714,NA,NA,NA,NA,NA,34,36,6,9,0.176470588235294,0.324010152976061,17,19,17,19,1,1.58059162853464
"1902080","Andover",109,103,87,0.201834862385321,"Growing",54,27.0370116691915,8,6.195918555403,0.442622950819672,0.286667208994514,0.0655737704918033,0.0574886527128676,"Young",33,13.6,46,31,45,30,1,2,25,12,20,29,45,30,2005,53,18,53,0.555555555555556,0.456382868170352,0.0217391304347826,0.0458801697517665,0.444444444444444,0.709295521749723,2874189,294882,0,820894,0,37,19,0,10,0,0.27027027027027,36,19,30,18,0.833333333333333,0.665910708226403
"1902125","Andrew",380,434,460,-0.210526315789474,"Shrinking",90,27.7848879788996,45,5.85018161603054,0.226130653266332,0.0851460520380757,0.113065326633166,0.0284625730408363,"Young",39,13.5,169,45,161,45,8,9,113,39,48,22,161,45,1956,12,67,12,0.701863354037267,0.311708409609382,0.0473372781065089,0.0547257810461768,0.298136645962733,0.160050078943734,13624351,37407,0,1906131,0,235,89,18,16,0.0765957446808511,0.0740073013521501,161,37,137,37,0.850931677018634,0.301755468557241
"1902260","Anita",963,972,1049,-0.0893042575285566,"Shrinking",204,61.3514466007119,265,8.91740490804236,0.209016393442623,0.0710426231570024,0.271516393442623,0.0439586010219284,"Aging",52.2,5.5,508,80,423,79,85,52,364,69,59,35,423,79,NA,NA,NA,NA,0.860520094562648,0.228990391008742,0.167322834645669,0.105699319928466,0.139479905437352,0.0867459753447881,47369994,849668,104296,15788343,87534,502,116,21,23,0.0418326693227092,0.0468253617927754,474,108,317,96,0.668776371308017,0.253453264013705
"1902305","Ankeny",67887,45582,27117,0.600556807636219,"Growing",17988,1332.02102085515,6994,29.8656504558373,0.271124106954451,0.0208308968374441,0.10541705603955,0.00220582843171597,"Young",32.9,0.9,26760,704,25591,681,1169,352,18368,750,7223,550,25591,681,2004,1,19,1,0.717752334805205,0.0349817459707586,0.0436846038863976,0.0132040702741579,0.282247665194795,0.0227665598520616,6477707158,8345133,291618,2013500694,555585147,38752,1132,951,280,0.0245406688687036,0.00726090822142609,37625,1118,23325,1162,0.619933554817276,0.0359601604638479
"1902350","Anthon",545,565,649,-0.190825688073395,"Shrinking",101,31.559467676119,149,6.79239733807116,0.169463087248322,0.0593954666093453,0.25,0.0412956809668343,"Aging",40.6,12.1,330,58,272,39,58,39,224,41,48,24,272,39,1942,8,81,8,0.823529411764706,0.191478242193181,0.175757575757576,0.122152278188881,0.176470588235294,0.0917915965919243,21000518,551015,54888,4471704,0,325,78,20,15,0.0615384615384615,0.0484593406095016,301,77,223,69,0.740863787375415,0.297435989751395
"1902395","Aplington",1116,1128,1054,0.0555555555555556,"Growing",211,50.7937003968012,179,7.41035018435534,0.24004550625711,0.0658658846835674,0.203640500568828,0.0281090836534959,"Young",41.9,11.1,419,58,369,56,50,35,274,45,95,40,369,56,1969,9,54,9,0.742547425474255,0.166045668509429,0.119331742243437,0.0851498192873284,0.257452574525745,0.11522746547076,52119611,177314,3215,7546014,398250,422,90,5,6,0.0118483412322275,0.0144408103686314,419,91,327,78,0.780429594272076,0.251761262280785
"1902485","Arcadia",525,484,443,0.156190476190476,"Growing",222,79.9937497558403,61,5.57074953395751,0.234424498416051,0.0985018287175659,0.0644139387539599,0.0151142029859678,"Young",22.8,0.4,291,107,284,106,7,11,174,40,110,90,284,106,1968,19,55,19,0.612676056338028,0.268569410483148,0.0240549828178694,0.0388217112524776,0.387323943661972,0.348317983641629,24046762,1263458,21676,3525516,18589671,654,191,15,14,0.0229357798165138,0.0224302509186372,631,192,522,158,0.827258320126783,0.355049066073881
"1902530","Archer",117,131,126,-0.0769230769230769,"Shrinking",22,23.3023603954621,45,5.80689634371661,0.181818181818182,0.198499304128614,0.371900826446281,0.109480903656974,"Aging",60.3,17.1,75,19,60,17,15,10,53,16,7,6,60,17,1957,9,66,9,0.883333333333333,0.365718576449835,0.2,0.142635510616708,0.116666666666667,0.105321743970969,2644590,0,0,6148485,278199,50,22,1,2,0.02,0.0409565623557447,49,22,44,19,0.897959183673469,0.559371358582659
"1902620","Aredale",62,74,89,-0.435483870967742,"Shrinking",2,26.6270539113887,22,5.87830651451562,0.0465116279069767,0.619442559059496,0.511627906976744,0.223551325665313,"Aging",66.2,20,40,15,30,13,10,9,23,11,7,7,30,13,NA,NA,NA,NA,0.766666666666667,0.494788893754413,0.25,0.24375,0.233333333333333,0.254298842377562,1150059,1171568,4530,1517985,0,19,11,2,3,0.105263157894737,0.169247317123436,16,10,15,10,0.9375,0.856707507791457
"1902665","Argo CDP",44,NA,NA,NA,NA,0,28.2842712474619,0,6.99927102316117,NA,NA,NA,NA,NA,NA,NA,0,10,0,10,0,10,0,10,0,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,10,NA,NA,0,10,0,10,NA,NA
"1902710","Argyle CDP",91,NA,NA,NA,NA,0,28.2842712474619,7,6.78708717200241,0,0.628539361054709,0.155555555555556,0.196054805017361,"Aging",63.4,0.6,52,53,22,29,30,42,22,29,0,10,22,29,NA,NA,NA,NA,1,1.86419060494635,0.576923076923077,0.999065433272559,0,0.454545454545455,NA,NA,NA,NA,NA,14,24,0,10,0,0.714285714285714,14,24,14,24,1,2.42436610692531
"1902755","Arion",97,108,136,-0.402061855670103,"Shrinking",60,43.1624837098145,12,6.38088029845421,0.512820512820513,0.441236274406597,0.102564102564103,0.0729254633467971,"Young",16.5,43.1,40,15,33,11,7,10,30,12,3,5,33,11,1942,13,81,13,0.909090909090909,0.473348465206464,0.175,0.258469806021903,0.0909090909090909,0.154515742836145,1735129,525931,87,314442,0,35,14,0,10,0,0.285714285714286,35,14,33,14,0.942857142857143,0.54976061580826
"1902800","Arispe",96,100,89,0.0729166666666667,"Growing",17,20.5182845286832,25,6.14617732745448,0.2,0.249167471925498,0.294117647058824,0.116094205789973,"Aging",49.2,23.3,41,17,33,15,8,8,30,15,3,3,33,15,1953,26,70,26,0.909090909090909,0.614300361459442,0.195121951219512,0.211229896691704,0.0909090909090909,0.099859884079294,3064587,160640,14479,933390,2075580,33,17,2,3,0.0606060606060606,0.0961209271187433,31,16,23,11,0.741935483870968,0.522062541983249
"1902845","Arlington",419,429,490,-0.16945107398568,"Shrinking",94,42.2965719651132,127,6.76021207645933,0.206593406593407,0.100758269051053,0.279120879120879,0.0545751814361541,"Aging",42.5,16.2,222,40,201,39,21,15,172,35,29,16,201,39,1955,23,68,23,0.855721393034826,0.240600949670236,0.0945945945945946,0.0696841197590653,0.144278606965174,0.0843810453831164,14678675,1092510,53245,4601931,0,212,65,4,4,0.0188679245283019,0.0197348557957109,206,64,183,63,0.888349514563107,0.411947458443157
"1902935","Armstrong",875,926,979,-0.118857142857143,"Shrinking",151,41.1217703899042,332,9.98269259207526,0.184371184371184,0.0545611145662805,0.405372405372405,0.0485021573004966,"Aging",55.1,6.4,457,72,389,64,68,32,326,53,63,35,389,64,1950,7,73,7,0.838046272493573,0.193839694301662,0.148796498905908,0.073841909575864,0.161953727506427,0.0938368143819561,33836993,152481,1557,10922082,6190740,349,78,20,22,0.0573065902578797,0.0643252200865228,326,72,232,54,0.711656441717791,0.228346619053093
"1903025","Arnolds Park",1110,1126,1162,-0.0468468468468468,"Shrinking",52,26.8328157299975,324,9.22434829279344,0.0531154239019408,0.0280958117979541,0.330949948927477,0.0396237056146021,"Aging",60.3,3.1,1579,148,572,85,1007,132,467,78,105,52,572,85,1991,8,32,8,0.816433566433566,0.182522198270921,0.637745408486384,0.102769964068171,0.183566433566434,0.0949134583419639,NA,NA,NA,NA,NA,555,99,9,8,0.0162162162162162,0.0147017892442465,546,99,359,72,0.657509157509158,0.177770360457212
"1903115","Arthur",222,206,245,-0.103603603603604,"Shrinking",50,24.4335834457412,53,5.97220120797847,0.163934426229508,0.0859620488933649,0.173770491803279,0.0384106651246259,"Stable",36.7,14.7,147,29,146,30,1,3,90,22,56,29,146,30,1952,9,71,9,0.616438356164384,0.196850390157261,0.00680272108843537,0.02045224147966,0.383561643835616,0.213695071664227,5147590,3220,151071,2248739,0,207,63,7,11,0.0338164251207729,0.0541275735280691,198,63,184,62,0.929292929292929,0.430674255622532
"1903160","Asbury",5943,4170,2450,0.587750294464075,"Growing",2018,312.197053157137,858,16.129061888882,0.348231233822261,0.0556473586628284,0.148058671268335,0.00654718874019524,"Young",37.4,3.4,2056,196,1942,150,114,114,1831,145,111,78,1942,150,2003,1,20,1,0.942842430484037,0.104299581845602,0.0554474708171206,0.0556988528891548,0.0571575695159629,0.0404066866239455,591400868,1039040,59008,22347244,0,2839,204,83,61,0.0292356463543501,0.0215888922749314,2742,206,2449,209,0.893143690736689,0.101548676414454
"1903295","Ashton",436,458,461,-0.0573394495412844,"Shrinking",151,38.1444622455213,75,5.75603130433901,0.278084714548803,0.0817290374220645,0.138121546961326,0.0232988603031094,"Young",37.8,6.9,248,49,231,48,17,13,185,39,46,25,231,48,NA,NA,NA,NA,0.800865800865801,0.237060064328339,0.0685483870967742,0.054140781449407,0.199134199134199,0.115865686031577,14050920,1086133,39474,10152358,0,293,72,5,9,0.0170648464163823,0.0310016416930117,260,60,221,54,0.85,0.285678886226306
"1903340","Aspinwall",33,40,58,-0.757575757575758,"Shrinking",0,28.2842712474619,9,5.99523568860991,0,1.48864585512957,0.473684210526316,0.4246942065317,"Aging",62.8,10.9,13,10,10,8,3,5,10,8,0,10,10,8,1948,52,75,52,1,1.13137084989848,0.230769230769231,0.423604173469715,0,1,1715962,142928,10198,8893719,0,13,9,0,10,0,0.769230769230769,13,9,11,8,0.846153846153846,0.849622550515578
"1974820","Stacyville",458,494,469,-0.0240174672489083,"Shrinking",136,44.977772288098,161,8.08116705939729,0.245487364620939,0.0903319002912422,0.290613718411552,0.0491008722700968,"Aging",38.6,14.3,267,46,241,41,26,19,201,40,40,19,241,41,1964,7,59,7,0.83402489626556,0.218357401095182,0.0973782771535581,0.0731119365026422,0.16597510373444,0.0837421853886388,20269438,141209,110362,16808777,850635,265,74,0,10,0,0.0377358490566038,264,74,199,57,0.753787878787879,0.302092350633735
"1974910","Stanhope",364,422,488,-0.340659340659341,"Shrinking",115,38.9101529166874,68,5.20534764797804,0.221153846153846,0.0834712145235895,0.130769230769231,0.0240547345279229,"Young",35.9,7.8,228,35,203,36,25,14,145,28,58,24,203,36,1950,12,73,12,0.714285714285714,0.187271469426938,0.109649122807018,0.0636687564939071,0.285714285714286,0.128626709740136,15974735,2305042,89181,3768606,0,269,54,7,6,0.0260223048327138,0.0229083769971066,264,54,230,51,0.871212121212121,0.262821876027365
"1974955","Stanley",81,125,128,-0.580246913580247,"Shrinking",15,20.3469899493758,17,5.92128374708982,0.141509433962264,0.197033815193698,0.160377358490566,0.0752272433214214,"Stable",44.2,15,49,17,44,16,5,8,37,13,7,8,44,16,NA,NA,NA,NA,0.840909090909091,0.425203398938943,0.102040816326531,0.167059438016562,0.159090909090909,0.190799940175458,6599284,37633975,412724,846441,0,75,30,17,16,0.226666666666667,0.231800680662408,58,23,41,20,0.706896551724138,0.444393916755319
"1975000","Stanton",678,689,714,-0.0530973451327434,"Shrinking",144,38.6910842443062,159,7.35340007573027,0.239600665557404,0.0725429184906325,0.264559068219634,0.0388935849424605,"Aging",53.9,9.6,267,38,234,37,33,23,190,37,44,19,234,37,NA,NA,NA,NA,0.811965811965812,0.203679263369719,0.123595505617978,0.0879199683170144,0.188034188034188,0.086468900573621,26997756,382759,46822,5176829,0,258,52,0,10,0,0.0387596899224806,258,52,193,43,0.748062015503876,0.224744367683133
"1975045","Stanwood",637,684,680,-0.0675039246467818,"Shrinking",123,43.4626276242015,115,6.88393473516439,0.208828522920204,0.0845671388721422,0.195246179966044,0.0403532262957103,"Stable",43.6,8.6,265,48,249,47,16,14,195,36,54,30,249,47,1958,7,65,7,0.783132530120482,0.206769676551333,0.060377358490566,0.0539502638937757,0.216867469879518,0.127246039980401,28876346,639032,8937,8393136,2488500,313,73,10,8,0.0319488817891374,0.0266231156756739,301,72,270,70,0.897009966777409,0.316421171707041
"1975135","State Center",1391,1468,1349,0.0301941049604601,"Growing",535,122.323342007975,209,9.39856857544021,0.328019619865113,0.0846492346217686,0.128142244022072,0.0163806259209502,"Young",33.5,6.2,649,89,609,87,40,29,453,87,156,49,609,87,1953,8,70,8,0.74384236453202,0.178045022010462,0.061633281972265,0.0454764564807243,0.25615763546798,0.088390563023513,NA,NA,NA,NA,NA,870,145,47,35,0.0540229885057471,0.0412251456265997,823,140,592,125,0.719319562575942,0.195041672009588
"1975180","Steamboat Rock",264,310,336,-0.272727272727273,"Shrinking",43,23.9165214862028,32,5.4114374320593,0.171314741035857,0.103591068951461,0.127490039840637,0.0371436362573293,"Young",48.1,4.6,163,34,130,31,33,19,83,23,47,21,130,31,1944,12,79,12,0.638461538461538,0.233412482970235,0.202453987730061,0.123978256381351,0.361538461538462,0.183104775978208,NA,NA,NA,NA,NA,145,46,2,4,0.0137931034482759,0.0279310926955434,140,46,104,37,0.742857142857143,0.359753779930238
"1975405","Stockport",272,296,284,-0.0441176470588235,"Shrinking",83,37.7756535350482,25,5.76376968273263,0.263492063492063,0.146524576399837,0.0793650793650794,0.0312707348577152,"Young",32.7,7.6,99,26,94,27,5,8,85,24,9,9,94,27,NA,NA,NA,NA,0.904255319148936,0.364210176651059,0.0505050505050505,0.0818894276692426,0.0957446808510638,0.0996160436772751,6020511,1105648,66599,2059892,0,166,69,35,29,0.210843373493976,0.195449197410719,127,47,107,44,0.84251968503937,0.466101514416782
"1975450","Stockton",176,197,182,-0.0340909090909091,"Shrinking",33,21.2367605815953,21,6.09044144044018,0.197604790419162,0.14064399220998,0.125748502994012,0.0528368322508153,"Young",39.5,12.4,80,33,73,32,7,9,58,30,15,12,73,32,1964,18,59,18,0.794520547945205,0.538691242707486,0.0875,0.118148249200157,0.205479452054795,0.187443681936484,33531016,23713070,935942,1272055,1222758,111,45,14,17,0.126126126126126,0.161463282380654,97,39,88,37,0.907216494845361,0.527775299646153
"1975540","Stone City CDP",186,192,NA,NA,NA,32,48.7954915950234,0,6.99927102316117,0.32,0.532095179455706,0,0.0699927102316117,"Young",51.5,10.1,103,63,51,36,52,74,51,36,0,10,51,36,1987,10,36,10,1,0.998268396969244,0.504854368932039,0.781997131427705,0,0.196078431372549,NA,NA,NA,NA,NA,68,50,0,10,0,0.147058823529412,68,50,51,35,0.75,0.75434869590747
"1975630","Storm Lake",11269,10600,10076,0.105865649125921,"Growing",3033,282.063822565036,1230,17.5084489707916,0.27162815690489,0.0264406392516786,0.110155830198818,0.00353404293741222,"Young",30.6,1,4130,172,3884,203,246,130,2236,210,1648,290,3884,203,1966,4,57,4,0.575695159629248,0.0618764920290637,0.0595641646489104,0.031574593316674,0.424304840370752,0.0778890703473647,NA,NA,NA,NA,NA,5904,328,352,151,0.0596205962059621,0.0257894690146528,5404,337,640,160,0.118430792005922,0.0305149342662342
