address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,False,roof,roof_confidence,img_used
704 FROST ST,Grundy Center,Iowa,G,G,G_D_704 FROST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=704+FROST+ST,Grundy+Center+Iowa",-92.7671497,42.3610726,,,,,,,,,,,,,,,,,,True,,True,garden_present,44.5,poor_siding,36.14,good_gutter,67.6,,good_roof,56.5,G_G_704 FROST ST_
808 2ND ST ST,Grundy Center,Iowa,G,G,G_D_808 2ND ST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=808+2ND+ST+ST,Grundy+Center+Iowa",-92.7644275,42.3599088,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.64,poor_siding,37.58,good_gutter,67.17,,bad_roof,52.37,G_G_808 2ND ST ST_
508 I AVE,Grundy Center,Iowa,G,G,G_D_508 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+I+AVE,Grundy+Center+Iowa",-92.7708831,42.3593309,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
104 K AVE,Grundy Center,Iowa,G,G,G_D_104 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+K+AVE,Grundy+Center+Iowa",-92.7641553,42.357572,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.6,chipped_paint,35.4,good_gutter,68.63,,good_roof,53.44,G_G_104 K AVE_
1406 6TH ST,Grundy Center,Iowa,G,G,G_D_1406 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1406+6TH+ST,Grundy+Center+Iowa",-92.771021,42.354597,,,,,,,,,,,,,,,,,,True,,False,garden_present,37.95,chipped_paint,36.07,good_gutter,67.4,,bad_roof,52.02,G_G_1406 6TH ST_
1407 4TH ST,Grundy Center,Iowa,G,G,G_D_1407 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1407+4TH+ST,Grundy+Center+Iowa",-92.7686663,42.3545438,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.11,chipped_paint,35.76,good_gutter,70.16,,bad_roof,51.74,G_G_1407 4TH ST_
806 6TH ST,Grundy Center,Iowa,G,G,G_D_806 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=806+6TH+ST,Grundy+Center+Iowa",-92.7710387,42.3599418,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
310 H AVE,Grundy Center,Iowa,G,G,G_D_310 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+H+AVE,Grundy+Center+Iowa",-92.7671866,42.3603272,,,,,,,,,,,,,,,,,,True,,True,garden_present,44.17,poor_siding,35.98,good_gutter,63.42,,good_roof,55.03,G_G_310 H AVE_
804 5TH ST,Grundy Center,Iowa,G,G,G_D_804 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=804+5TH+ST,Grundy+Center+Iowa",-92.7697941,42.3600486,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
506 H AVE,Grundy Center,Iowa,G,G,G_D_506 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+H+AVE,Grundy+Center+Iowa",-92.7706497,42.3602969,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
205 H AVE,Grundy Center,Iowa,G,G,G_D_205 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+H+AVE,Grundy+Center+Iowa",-92.771299,42.360495,,,,,,,,,,,,,,,,,,True,,True,garden_present,47.75,poor_siding,37.4,poor/no_gutter,52.0,,good_roof,56.96,G_G_205 H AVE_
705 3 ST,Grundy Center,Iowa,G,G,G_D_705 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=705+3+ST,Grundy+Center+Iowa",-92.7662552,42.3608636,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.97,poor_siding,36.27,poor/no_gutter,52.89,,good_roof,54.72,G_G_705 3 ST_
316 H AVE,Grundy Center,Iowa,G,G,G_D_316 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=316+H+AVE,Grundy+Center+Iowa",-92.767964,42.360224,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.44,poor_siding,36.91,poor/no_gutter,55.78,,good_roof,53.54,G_G_316 H AVE_
802 6TH ST,Grundy Center,Iowa,G,G,G_D_802 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=802+6TH+ST,Grundy+Center+Iowa",-92.7710387,42.3602875,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1111 5TH ST,Grundy Center,Iowa,G,G,G_D_1111 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1111+5TH+ST,Grundy+Center+Iowa",-92.7701636,42.3566784,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
708 4TH ST,Grundy Center,Iowa,G,G,G_D_708 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=708+4TH+ST,Grundy+Center+Iowa",-92.7683941,42.3606585,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
503 H AVE,Grundy Center,Iowa,G,G,G_D_503 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=503+H+AVE,Grundy+Center+Iowa",-92.7704553,42.3607241,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
805 4TH ST,Grundy Center,Iowa,G,G,G_D_805 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=805+4TH+ST,Grundy+Center+Iowa",-92.7688608,42.3599558,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.8,chipped_paint,36.6,good_gutter,70.88,,bad_roof,50.45,G_G_805 4TH ST_
1010 6TH ST,Grundy Center,Iowa,G,G,G_D_1010 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1010+6TH+ST,Grundy+Center+Iowa",-92.7709998,42.3578683,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.44,poor_siding,38.44,good_gutter,55.38,,bad_roof,52.39,G_G_1010 6TH ST_
305 I AVE,Grundy Center,Iowa,G,G,G_D_305 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+I+AVE,Grundy+Center+Iowa",-92.7667219,42.359892,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.14,poor_siding,37.37,good_gutter,51.17,,good_roof,61.59,G_G_305 I AVE_
406 G AVE,Grundy Center,Iowa,G,G,G_D_406 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+G+AVE,Grundy+Center+Iowa",-92.7691525,42.3612356,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.83,poor_siding,37.06,good_gutter,71.34,,good_roof,52.99,G_G_406 G AVE_
501 J AVE,Grundy Center,Iowa,G,G,G_D_501 J AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+J+AVE,Grundy+Center+Iowa",-92.7701831,42.3588484,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1104 6TH ST,Grundy Center,Iowa,G,G,G_D_1104 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1104+6TH+ST,Grundy+Center+Iowa",-92.770922,42.3574476,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.76,poor_siding,36.34,poor/no_gutter,66.22,,good_roof,50.67,G_G_1104 6TH ST_
301 H AVE,Grundy Center,Iowa,G,G,G_D_301 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+H+AVE,Grundy+Center+Iowa",-92.7607529,42.3608998,,,,,,,,,,,,,,,,,,True,,True,garden_present,45.53,poor_siding,35.24,poor/no_gutter,71.44,,bad_roof,53.43,W_G_301 H AVE_
402 J AVE,Grundy Center,Iowa,G,G,G_D_402 J AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+J+AVE,Grundy+Center+Iowa",-92.7686858,42.3584042,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.85,poor_siding,36.44,good_gutter,66.35,,good_roof,57.56,G_G_402 J AVE_
102 H AVE,Grundy Center,Iowa,G,G,G_D_102 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+H+AVE,Grundy+Center+Iowa",-92.7638442,42.3603838,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.99,poor_siding,35.09,good_gutter,63.83,,good_roof,55.82,G_G_102 H AVE_
306 K AVE,Grundy Center,Iowa,G,G,G_D_306 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+K+AVE,Grundy+Center+Iowa",-92.7677719,42.3574851,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.1,poor_siding,36.02,good_gutter,65.26,,bad_roof,52.46,G_G_306 K AVE_
504 M AVE,Grundy Center,Iowa,G,G,G_D_504 M AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+M+AVE,Grundy+Center+Iowa",-92.7704553,42.3556533,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.51,poor_siding,34.41,good_gutter,69.85,,good_roof,59.15,G_G_504 M AVE_
901 3 ST,Grundy Center,Iowa,G,G,G_D_901 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=901+3+ST,Grundy+Center+Iowa",-92.7670092,42.3592416,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.5,poor_siding,36.25,good_gutter,68.77,,bad_roof,51.19,G_G_901 3 ST_
405 I AVE,Grundy Center,Iowa,G,G,G_D_405 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+I+AVE,Grundy+Center+Iowa",-92.7693275,42.3597141,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
508 H AVE,Grundy Center,Iowa,G,G,G_D_508 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+H+AVE,Grundy+Center+Iowa",-92.7708442,42.3603306,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1306 6TH ST,Grundy Center,Iowa,G,G,G_D_1306 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1306+6TH+ST,Grundy+Center+Iowa",-92.7710776,42.355331,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.84,poor_siding,36.46,good_gutter,66.13,,good_roof,53.57,G_G_1306 6TH ST_
1108 5TH ST,Grundy Center,Iowa,G,G,G_D_1108 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1108+5TH+ST,Grundy+Center+Iowa",-92.7696969,42.3569969,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
804 2 ST,Grundy Center,Iowa,G,G,G_D_804 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=804+2+ST,Grundy+Center+Iowa",-92.7644081,42.3601974,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.34,poor_siding,38.21,good_gutter,63.52,,good_roof,58.46,G_G_804 2 ST_
404 H AVE,Grundy Center,Iowa,G,G,G_D_404 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+H+AVE,Grundy+Center+Iowa",-92.769133,42.3602566,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.57,poor_siding,37.3,good_gutter,60.58,,bad_roof,54.21,G_G_404 H AVE_
318 I AVE,Grundy Center,Iowa,G,G,G_D_318 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=318+I+AVE,Grundy+Center+Iowa",-92.7681608,42.3593964,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.73,chipped_paint,36.02,good_gutter,68.79,,good_roof,50.49,G_G_318 I AVE_
4TH ST,Grundy Center,Iowa,G,G,G_D_4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=4TH+ST,Grundy+Center+Iowa",-92.7682942,42.3621432,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.53,poor_siding,35.77,good_gutter,66.3,,good_roof,52.01,G_G_4TH ST_
303 H AVE,Grundy Center,Iowa,G,G,G_D_303 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+H+AVE,Grundy+Center+Iowa",-92.7603058,42.3608529,,,,,,,,,,,,,,,,,,True,,True,garden_present,40.01,poor_siding,36.05,good_gutter,66.66,,good_roof,51.02,G_G_303 H AVE_
204 I AVE,Grundy Center,Iowa,G,G,G_D_204 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+I+AVE,Grundy+Center+Iowa",-92.7651081,42.3594123,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
706 FROST ST,Grundy Center,Iowa,G,G,G_D_706 FROST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=706+FROST+ST,Grundy+Center+Iowa",-92.7671302,42.3609002,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.19,chipped_paint,37.34,poor/no_gutter,66.55,,bad_roof,57.33,W_G_706 FROST ST_
210 H AVE,Grundy Center,Iowa,G,G,G_D_210 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+H+AVE,Grundy+Center+Iowa",-92.7658275,42.3603745,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
110 G AVE,Grundy Center,Iowa,G,G,G_D_110 G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=110+G+AVE,Grundy+Center+Iowa",-92.7644275,42.3613301,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.2,poor_siding,36.72,good_gutter,58.43,,bad_roof,55.32,G_G_110 G AVE_
803 3 ST,Grundy Center,Iowa,G,G,G_D_803 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=803+3+ST,Grundy+Center+Iowa",-92.7661774,42.360174,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.65,poor_siding,36.23,good_gutter,67.33,,good_roof,57.21,G_G_803 3 ST_
1209 4TH ST,Grundy Center,Iowa,G,G,G_D_1209 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1209+4TH+ST,Grundy+Center+Iowa",-92.76867,42.356063,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.43,poor_siding,37.42,poor/no_gutter,58.23,,good_roof,56.46,G_G_1209 4TH ST_
1402 6TH ST,Grundy Center,Iowa,G,G,G_D_1402 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1402+6TH+ST,Grundy+Center+Iowa",-92.7710387,42.3548325,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.87,poor_siding,36.27,good_gutter,58.25,,good_roof,54.59,G_G_1402 6TH ST_
207 J AVE,Grundy Center,Iowa,G,G,G_D_207 J AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+J+AVE,Grundy+Center+Iowa",-92.7654734,42.3589146,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.21,poor_siding,34.04,good_gutter,52.43,,good_roof,57.28,G_G_207 J AVE_
706 6TH ST,Grundy Center,Iowa,G,G,G_D_706 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=706+6TH+ST,Grundy+Center+Iowa",-92.7710776,42.360978,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.96,poor_siding,35.24,good_gutter,71.42,,good_roof,53.29,G_G_706 6TH ST_
904 FROST ST,Grundy Center,Iowa,G,G,G_D_904 FROST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=904+FROST+ST,Grundy+Center+Iowa",-92.7670092,42.3592416,,,,,,,,,,,,,,,,,,True,,True,no_garden,40.06,poor_siding,34.09,good_gutter,57.48,,good_roof,52.42,W_G_904 FROST ST_
102 I AVE,Grundy Center,Iowa,G,G,G_D_102 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+I+AVE,Grundy+Center+Iowa",-92.7636386,42.3594218,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.46,chipped_paint,35.76,good_gutter,71.09,,good_roof,52.56,G_G_102 I AVE_
1203 5TH ST,Grundy Center,Iowa,G,G,G_D_1203 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1203+5TH+ST,Grundy+Center+Iowa",-92.7702219,42.3565041,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
906 6TH ST,Grundy Center,Iowa,G,G,G_D_906 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=906+6TH+ST,Grundy+Center+Iowa",-92.7710192,42.3589627,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.43,poor_siding,36.97,good_gutter,69.25,,good_roof,50.51,G_G_906 6TH ST_
902 3 ST,Grundy Center,Iowa,G,G,G_D_902 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=902+3+ST,Grundy+Center+Iowa",-92.766508,42.3593786,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.53,chipped_paint,36.13,good_gutter,58.01,,bad_roof,58.98,G_G_902 3 ST_
303 E I AVE,Grundy Center,Iowa,G,G,G_D_303 E I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+E+I+AVE,Grundy+Center+Iowa",-92.7780334,42.3687752,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1109 4TH ST,Grundy Center,Iowa,G,G,G_D_1109 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1109+4TH+ST,Grundy+Center+Iowa",-92.7685885,42.3566587,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.76,poor_siding,38.28,good_gutter,64.57,,good_roof,56.05,G_G_1109 4TH ST_
101 I AVE,Grundy Center,Iowa,G,G,G_D_101 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+I+AVE,Grundy+Center+Iowa",-92.7636838,42.3598826,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.78,poor_siding,36.56,poor/no_gutter,62.63,,good_roof,62.58,G_G_101 I AVE_
204 H AVE,Grundy Center,Iowa,G,G,G_D_204 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+H+AVE,Grundy+Center+Iowa",-92.7651275,42.3603529,,,,,,,,,,,,,,,,,,True,,True,no_garden,42.14,poor_siding,38.22,poor/no_gutter,71.86,,bad_roof,59.73,W_G_204 H AVE_
413 BUTLER AVE,Grundy Center,Iowa,G,G,G_D_413 BUTLER AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=413+BUTLER+AVE,Grundy+Center+Iowa",-92.7697553,42.355286,,,,,,,,,,,,,,,,,,True,,False,garden_present,37.94,chipped_paint,35.59,good_gutter,67.62,,good_roof,51.1,G_G_413 BUTLER AVE_
411 K AVE,Grundy Center,Iowa,G,G,G_D_411 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=411+K+AVE,Grundy+Center+Iowa",-92.7697164,42.3578992,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
806 3 ST,Grundy Center,Iowa,G,G,G_D_806 3 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=806+3+ST,Grundy+Center+Iowa",-92.7657886,42.3599913,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.52,good_siding,36.32,good_gutter,50.21,,good_roof,53.98,G_G_806 3 ST_
102 E G AVE,Grundy Center,Iowa,G,G,G_D_102 E G AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+E+G+AVE,Grundy+Center+Iowa",-92.7780334,42.3687752,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.6,poor_siding,35.79,good_gutter,68.0,,good_roof,51.05,G_G_102 E G AVE_
507 J AVE,Grundy Center,Iowa,G,G,G_D_507 J AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+J+AVE,Grundy+Center+Iowa",-92.7706497,42.3587987,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
1008 6TH ST,Grundy Center,Iowa,G,G,G_D_1008 6TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1008+6TH+ST,Grundy+Center+Iowa",-92.7710192,42.3580407,,,,,,,,,,,,,,,,,,True,,False,no_garden,38.17,chipped_paint,35.89,poor/no_gutter,50.44,,bad_roof,53.87,G_G_1008 6TH ST_
501 I AVE,Grundy Center,Iowa,G,G,G_D_501 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+I+AVE,Grundy+Center+Iowa",-92.7702414,42.3598265,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
801 5TH ST,Grundy Center,Iowa,G,G,G_D_801 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=801+5TH+ST,Grundy+Center+Iowa",-92.7702414,42.3602875,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
309 E H AVE,Grundy Center,Iowa,G,G,G_D_309 E H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+E+H+AVE,Grundy+Center+Iowa",-92.7670028,42.3606683,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
505 K AVE,Grundy Center,Iowa,G,G,G_D_505 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+K+AVE,Grundy+Center+Iowa",-92.7704747,42.3579002,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.3,poor_siding,37.82,poor/no_gutter,52.2,,good_roof,50.36,G_G_505 K AVE_
403 Butler Ave,Grundy Center,Iowa,G,G,G_D_403 Butler Ave.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+Butler+Ave,Grundy+Center+Iowa",-92.7688219,42.3552316,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.53,chipped_paint,36.11,good_gutter,62.18,,bad_roof,51.59,G_G_403 Butler Ave_
306 E G AVE UNIT 1,Grundy Center,Iowa,G,G,G_D_306 E G AVE UNIT 1.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+E+G+AVE+UNIT+1,Grundy+Center+Iowa",-92.7685327,42.3616501,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.17,poor_siding,34.69,good_gutter,69.45,,good_roof,52.67,G_G_306 E G AVE UNIT 1_
1206 5TH ST,Grundy Center,Iowa,G,G,G_D_1206 5TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1206+5TH+ST,Grundy+Center+Iowa",-92.7697553,42.3563232,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
212 I AVE,Grundy Center,Iowa,G,G,G_D_212 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=212+I+AVE,Grundy+Center+Iowa",-92.765983,42.3593336,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.75,poor_siding,35.77,good_gutter,63.91,,bad_roof,55.29,G_G_212 I AVE_
507 H AVE,Grundy Center,Iowa,G,G,G_D_507 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+H+AVE,Grundy+Center+Iowa",-92.7708442,42.3606763,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.57,poor_siding,37.35,poor/no_gutter,53.69,,good_roof,57.46,G_G_507 H AVE_
501 H AVE,Grundy Center,Iowa,G,G,G_D_501 H AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+H+AVE,Grundy+Center+Iowa",-92.7702414,42.3606716,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
409 K AVE,Grundy Center,Iowa,G,G,G_D_409 K AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+K+AVE,Grundy+Center+Iowa",-92.7694052,42.3578683,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,,0.0,
409 M AVE,Grundy Center,Iowa,G,G,G_D_409 M AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+M+AVE,Grundy+Center+Iowa",-92.7694636,42.3560037,,,,,,,,,,,,,,,,,,True,,False,garden_present,38.43,chipped_paint,34.99,good_gutter,65.67,,bad_roof,51.08,G_G_409 M AVE_
1002 2 ST,Grundy Center,Iowa,G,G,G_D_1002 2 ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1002+2+ST,Grundy+Center+Iowa",-92.7644081,42.3586608,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.21,poor_siding,36.93,good_gutter,69.14,,good_roof,54.25,G_G_1002 2 ST_
1208 4TH ST,Grundy Center,Iowa,G,G,G_D_1208 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1208+4TH+ST,Grundy+Center+Iowa",-92.7680635,42.3560374,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.1,chipped_paint,35.31,good_gutter,68.69,,bad_roof,51.99,G_G_1208 4TH ST_
804 4TH ST,Grundy Center,Iowa,G,G,G_D_804 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=804+4TH+ST,Grundy+Center+Iowa",-92.768433,42.3601198,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.28,poor_siding,38.82,poor/no_gutter,62.82,,good_roof,54.74,G_G_804 4TH ST_
704 4TH ST,Grundy Center,Iowa,G,G,G_D_704 4TH ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=704+4TH+ST,Grundy+Center+Iowa",-92.7683747,42.3610239,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.61,poor_siding,40.04,poor/no_gutter,50.23,,bad_roof,54.33,G_G_704 4TH ST_
409 HYDE AVE,Grundy Center,Iowa,G,G,G_D_409 HYDE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+HYDE+AVE,Grundy+Center+Iowa",-92.7692886,42.3545289,,,,,,,,,,,,,,,,,,True,,True,garden_present,45.54,poor_siding,38.59,good_gutter,68.61,,good_roof,51.38,W_G_409 HYDE AVE_
1003 1ST ST,Grundy Center,Iowa,G,G,G_D_1003 1ST ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1003+1ST+ST,Grundy+Center+Iowa",-92.7633552,42.3586831,,,,,,,,,,,,,,,,,,True,,False,garden_present,37.68,poor_siding,34.38,good_gutter,67.91,,good_roof,52.25,G_G_1003 1ST ST_
208 I AVE,Grundy Center,Iowa,G,G,G_D_208 I AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+I+AVE,Grundy+Center+Iowa",-92.7655747,42.3594011,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.58,poor_siding,36.34,good_gutter,63.18,,good_roof,52.31,G_G_208 I AVE_
