address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,FALSE,roof,roof_confidence,img_used
901 TRAIL DR,Slater,Iowa,G,S,G_S_901 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=901+TRAIL+DR,Slater+Iowa",-93.6898401,41.876184,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
905 TRAIL DR,Slater,Iowa,G,S,G_S_905 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=905+TRAIL+DR,Slater+Iowa",-93.6897014,41.8756267,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
930 TRAIL DR,Slater,Iowa,G,S,G_S_930 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=930+TRAIL+DR,Slater+Iowa",-93.6855799,41.8740541,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
932 TRAIL DR,Slater,Iowa,G,S,G_S_932 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=932+TRAIL+DR,Slater+Iowa",-93.6853422,41.8738292,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
921 TRAIL DR,Slater,Iowa,G,S,G_S_921 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=921+TRAIL+DR,Slater+Iowa",-93.6873434,41.8741719,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.85,poor_siding,36.26,good_gutter,69.65,,FALSE,0,G_S_921 TRAIL DR_
927 TRAIL DR,Slater,Iowa,G,S,G_S_927 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=927+TRAIL+DR,Slater+Iowa",-93.6860753,41.8737089,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.99,poor_siding,36.33,good_gutter,69.4,,FALSE,0,G_S_927 TRAIL DR_
929 TRAIL DR,Slater,Iowa,G,S,G_S_929 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=929+TRAIL+DR,Slater+Iowa",-93.6858772,41.8735215,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
501 BOONE ST,Slater,Iowa,G,S,G_S_501 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+BOONE+ST,Slater+Iowa",-93.6851639,41.878542,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.59,chipped_paint,35.86,poor/no_gutter,55.24,,FALSE,0,G_S_501 BOONE ST_
501 STORY ST,Slater,Iowa,G,S,G_S_501 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+STORY+ST,Slater+Iowa",-93.6837769,41.8785477,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
407 STORY ST,Slater,Iowa,G,S,G_S_407 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+STORY+ST,Slater+Iowa",-93.6837769,41.87909,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.75,poor_siding,43.8,poor/no_gutter,65.44,,FALSE,0,G_S_407 STORY ST_
405 STORY ST,Slater,Iowa,G,S,G_S_405 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+STORY+ST,Slater+Iowa",-93.6838166,41.8792437,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
400 BOONE ST,Slater,Iowa,G,S,G_S_400 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+BOONE+ST,Slater+Iowa",-93.6844704,41.8795133,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.93,poor_siding,40.06,poor/no_gutter,53.48,,FALSE,0,G_S_400 BOONE ST_
407 BOONE ST,Slater,Iowa,G,S,G_S_407 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+BOONE+ST,Slater+Iowa",-93.6851639,41.8791231,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
401 BOONE ST,Slater,Iowa,G,S,G_S_401 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+BOONE+ST,Slater+Iowa",-93.6851639,41.879588,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
607 5TH AVE,Slater,Iowa,G,S,G_S_607 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+5TH+AVE,Slater+Iowa",-93.6859762,41.8790003,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.58,poor_siding,37.32,good_gutter,65.11,,FALSE,0,G_S_607 5TH AVE_
506 3RD AVE,Slater,Iowa,G,S,G_S_506 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+3RD+AVE,Slater+Iowa",-93.6843911,41.8805231,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.16,chipped_paint,35.24,good_gutter,66.37,,FALSE,0,G_S_506 3RD AVE_
603 4TH AVE,Slater,Iowa,G,S,G_S_603 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+4TH+AVE,Slater+Iowa",-93.6855205,41.879964,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.41,poor_siding,38.32,good_gutter,54.49,,FALSE,0,G_S_603 4TH AVE_
602 3RD AVE,Slater,Iowa,G,S,G_S_602 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=602+3RD+AVE,Slater+Iowa",-93.6854809,41.8805076,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.23,poor_siding,36.01,good_gutter,70.37,,FALSE,0,G_S_602 3RD AVE_
606 3RD AVE,Slater,Iowa,G,S,G_S_606 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+3RD+AVE,Slater+Iowa",-93.6862338,41.8805222,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.97,poor_siding,36.55,good_gutter,68.55,,FALSE,0,G_S_606 3RD AVE_
203 STORY ST,Slater,Iowa,G,S,G_S_203 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+STORY+ST,Slater+Iowa",-93.6837769,41.8813369,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
506 2ND AVE,Slater,Iowa,G,S,G_S_506 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+2ND+AVE,Slater+Iowa",-93.6842128,41.8815554,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.98,poor_siding,37.95,good_gutter,67.65,,FALSE,0,G_S_506 2ND AVE_
201 BOONE ST,Slater,Iowa,G,S,G_S_201 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+BOONE+ST,Slater+Iowa",-93.6851044,41.8815075,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.07,chipped_paint,35.24,good_gutter,63.42,,FALSE,0,G_S_201 BOONE ST_
604 2ND AVE,Slater,Iowa,G,S,G_S_604 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+2ND+AVE,Slater+Iowa",-93.6858772,41.8815021,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
508 MAIN ST,Slater,Iowa,G,S,G_S_508 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+MAIN+ST,Slater+Iowa",-93.6845298,41.8823974,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
605 2ND AVE,Slater,Iowa,G,S,G_S_605 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+2ND+AVE,Slater+Iowa",-93.6855799,41.8819571,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.84,poor_siding,38.03,poor/no_gutter,59.31,,FALSE,0,G_S_605 2ND AVE_
609 2ND AVE,Slater,Iowa,G,S,G_S_609 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+2ND+AVE,Slater+Iowa",-93.6861942,41.8819568,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.85,chipped_paint,35.45,good_gutter,66.15,,FALSE,0,G_S_609 2ND AVE_
612 MAIN ST,Slater,Iowa,G,S,G_S_612 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=612+MAIN+ST,Slater+Iowa",-93.6861942,41.8825378,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
100 GREENE ST,Slater,Iowa,G,S,G_S_100 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=100+GREENE+ST,Slater+Iowa",-93.6866697,41.8824839,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.09,poor_siding,38.34,good_gutter,51.22,,FALSE,0,G_S_100 GREENE ST_
611 MAIN ST,Slater,Iowa,G,S,G_S_611 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+MAIN+ST,Slater+Iowa",-93.6861942,41.8829639,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.59,chipped_paint,36.42,good_gutter,65.47,,FALSE,0,G_S_611 MAIN ST_
